-166.659, -234.358, 16.766, 35.000
-166.240, -235.086, 16.823, 35.050
-165.817, -235.815, 16.889, 35.100
-165.390, -236.547, 16.962, 35.150
-164.959, -237.280, 17.042, 35.200
-164.524, -238.016, 17.128, 35.250
-164.084, -238.755, 17.218, 35.300
-163.640, -239.496, 17.314, 35.350
-163.191, -240.241, 17.413, 35.400
-162.739, -240.989, 17.515, 35.450
-162.282, -241.740, 17.621, 35.500
-161.820, -242.495, 17.729, 35.550
-161.354, -243.254, 17.839, 35.600
-160.884, -244.017, 17.952, 35.650
-160.410, -244.783, 18.066, 35.700
-159.932, -245.554, 18.182, 35.750
-159.449, -246.330, 18.299, 35.800
-158.962, -247.109, 18.417, 35.850
-158.471, -247.893, 18.529, 35.900
-157.977, -248.681, 18.633, 35.950
-157.479, -249.472, 18.723, 36.000
-156.979, -250.266, 18.798, 36.050
-156.477, -251.063, 18.862, 36.100
-155.973, -251.862, 18.920, 36.150
-155.467, -252.663, 18.978, 36.200
-154.960, -253.467, 19.043, 36.250
-154.450, -254.274, 19.113, 36.300
-153.939, -255.085, 19.189, 36.350
-153.427, -255.899, 19.264, 36.400
-152.914, -256.716, 19.318, 36.450
-152.401, -257.535, 19.326, 36.500
-151.890, -258.352, 19.271, 36.550
-151.384, -259.166, 19.156, 36.600
-150.883, -259.975, 18.998, 36.650
-150.389, -260.777, 18.817, 36.700
-149.902, -261.573, 18.639, 36.750
-149.421, -262.364, 18.485, 36.800
-148.947, -263.152, 18.359, 36.850
-148.479, -263.937, 18.258, 36.900
-148.017, -264.721, 18.180, 36.950
-147.562, -265.506, 18.124, 37.000
-147.113, -266.292, 18.088, 37.050
-146.672, -267.082, 18.068, 37.100
-146.239, -267.874, 18.065, 37.150
-145.812, -268.672, 18.074, 37.200
-145.394, -269.474, 18.096, 37.250
-144.983, -270.282, 18.128, 37.300
-144.580, -271.096, 18.169, 37.350
-144.185, -271.916, 18.219, 37.400
-143.799, -272.744, 18.275, 37.450
-143.420, -273.578, 18.339, 37.500
-143.049, -274.419, 18.409, 37.550
-142.686, -275.268, 18.484, 37.600
-142.330, -276.124, 18.565, 37.650
-141.982, -276.988, 18.650, 37.700
-141.641, -277.860, 18.739, 37.750
-141.308, -278.739, 18.831, 37.800
-140.982, -279.625, 18.927, 37.850
-140.662, -280.520, 19.025, 37.900
-140.350, -281.422, 19.127, 37.950
-140.044, -282.332, 19.230, 38.000
-139.745, -283.249, 19.329, 38.050
-139.453, -284.173, 19.406, 38.100
-139.169, -285.101, 19.429, 38.150
-138.894, -286.030, 19.371, 38.200
-138.629, -286.955, 19.230, 38.250
-138.374, -287.873, 19.027, 38.300
-138.129, -288.782, 18.788, 38.350
-137.896, -289.681, 18.540, 38.400
-137.672, -290.571, 18.309, 38.450
-137.459, -291.453, 18.108, 38.500
-137.256, -292.328, 17.937, 38.550
-137.061, -293.198, 17.795, 38.600
-136.875, -294.064, 17.680, 38.650
-136.697, -294.927, 17.591, 38.700
-136.527, -295.788, 17.525, 38.750
-136.363, -296.648, 17.481, 38.800
-136.206, -297.507, 17.457, 38.850
-136.056, -298.368, 17.451, 38.900
-135.912, -299.229, 17.460, 38.950
-135.773, -300.093, 17.483, 39.000
-135.641, -300.958, 17.519, 39.050
-135.513, -301.827, 17.564, 39.100
-135.392, -302.700, 17.619, 39.150
-135.276, -303.576, 17.682, 39.200
-135.165, -304.456, 17.751, 39.250
-135.061, -305.340, 17.827, 39.300
-134.961, -306.229, 17.909, 39.350
-134.868, -307.123, 17.995, 39.400
-134.780, -308.021, 18.082, 39.450
-134.698, -308.925, 18.157, 39.500
-134.622, -309.831, 18.191, 39.550
-134.552, -310.736, 18.155, 39.600
-134.489, -311.637, 18.043, 39.650
-134.433, -312.530, 17.870, 39.700
-134.384, -313.413, 17.660, 39.750
-134.342, -314.286, 17.438, 39.800
-134.306, -315.148, 17.230, 39.850
-134.278, -316.002, 17.054, 39.900
-134.256, -316.849, 16.908, 39.950
-134.240, -317.690, 16.791, 40.000
-134.232, -318.526, 16.702, 40.050
-134.229, -319.359, 16.638, 40.100
-134.233, -320.190, 16.597, 40.150
-134.243, -321.020, 16.577, 40.200
-134.259, -321.849, 16.576, 40.250
-134.282, -322.679, 16.591, 40.300
-134.311, -323.509, 16.619, 40.350
-134.346, -324.342, 16.660, 40.400
-134.387, -325.176, 16.712, 40.450
-134.435, -326.013, 16.772, 40.500
-134.490, -326.852, 16.841, 40.550
-134.551, -327.695, 16.916, 40.600
-134.620, -328.541, 16.997, 40.650
-134.695, -329.391, 17.077, 40.700
-134.778, -330.243, 17.126, 40.750
-134.868, -331.094, 17.116, 40.800
-134.964, -331.941, 17.034, 40.850
-135.068, -332.780, 16.890, 40.900
-135.177, -333.610, 16.703, 40.950
-135.292, -334.428, 16.498, 41.000
-135.413, -335.235, 16.300, 41.050
-135.540, -336.033, 16.133, 41.100
-135.674, -336.823, 15.997, 41.150
-135.816, -337.607, 15.892, 41.200
-135.964, -338.384, 15.815, 41.250
-136.119, -339.158, 15.763, 41.300
-136.282, -339.928, 15.734, 41.350
-136.452, -340.696, 15.725, 41.400
-136.631, -341.463, 15.735, 41.450
-136.817, -342.229, 15.760, 41.500
-137.012, -342.994, 15.798, 41.550
-137.215, -343.760, 15.848, 41.600
-137.428, -344.526, 15.907, 41.650
-137.649, -345.292, 15.975, 41.700
-137.880, -346.060, 16.050, 41.750
-138.121, -346.828, 16.126, 41.800
-138.372, -347.597, 16.183, 41.850
-138.632, -348.363, 16.198, 41.900
-138.901, -349.125, 16.150, 41.950
-139.178, -349.879, 16.041, 42.000
-139.461, -350.622, 15.886, 42.050
-139.751, -351.353, 15.707, 42.100
-140.047, -352.072, 15.526, 42.150
-140.350, -352.779, 15.368, 42.200
-140.660, -353.476, 15.244, 42.250
-140.978, -354.164, 15.149, 42.300
-141.304, -354.846, 15.084, 42.350
-141.636, -355.521, 15.044, 42.400
-141.975, -356.192, 15.029, 42.450
-142.319, -356.861, 15.034, 42.500
-142.669, -357.527, 15.058, 42.550
-143.024, -358.194, 15.097, 42.600
-143.384, -358.860, 15.150, 42.650
-143.747, -359.528, 15.214, 42.700
-144.114, -360.198, 15.288, 42.750
-144.485, -360.871, 15.370, 42.800
-144.859, -361.546, 15.459, 42.850
-145.236, -362.225, 15.555, 42.900
-145.616, -362.908, 15.656, 42.950
-145.999, -363.595, 15.761, 43.000
-146.386, -364.287, 15.870, 43.050
-146.776, -364.983, 15.982, 43.100
-147.169, -365.683, 16.098, 43.150
-147.565, -366.389, 16.216, 43.200
-147.964, -367.100, 16.336, 43.250
-148.367, -367.815, 16.458, 43.300
-148.773, -368.536, 16.582, 43.350
-149.182, -369.262, 16.707, 43.400
-149.595, -369.994, 16.833, 43.450
-150.011, -370.730, 16.961, 43.500
-150.430, -371.473, 17.089, 43.550
-150.853, -372.220, 17.218, 43.600
-151.279, -372.974, 17.347, 43.650
-151.708, -373.732, 17.477, 43.700
-152.141, -374.497, 17.607, 43.750
-152.577, -375.267, 17.737, 43.800
-153.016, -376.042, 17.867, 43.850
-153.458, -376.824, 17.998, 43.900
-153.903, -377.611, 18.129, 43.950
-154.351, -378.404, 18.259, 44.000
-154.803, -379.203, 18.390, 44.050
-155.257, -380.007, 18.520, 44.100
-155.714, -380.818, 18.650, 44.150
-156.174, -381.634, 18.780, 44.200
-156.636, -382.456, 18.909, 44.250
-157.102, -383.284, 19.039, 44.300
-157.570, -384.118, 19.168, 44.350
-158.040, -384.958, 19.296, 44.400
-158.513, -385.804, 19.424, 44.450
-158.988, -386.656, 19.552, 44.500
-159.465, -387.514, 19.680, 44.550
-159.945, -388.378, 19.807, 44.600
-160.426, -389.249, 19.933, 44.650
-160.910, -390.125, 20.059, 44.700
-161.395, -391.008, 20.185, 44.750
-161.882, -391.896, 20.310, 44.800
-162.370, -392.791, 20.435, 44.850
-162.861, -393.693, 20.559, 44.900
-163.352, -394.600, 20.682, 44.950
-163.845, -395.514, 20.806, 45.000
-164.338, -396.434, 20.928, 45.050
-164.833, -397.361, 21.050, 45.100
-165.329, -398.294, 21.171, 45.150
-165.825, -399.234, 21.292, 45.200
-166.322, -400.180, 21.413, 45.250
-166.820, -401.132, 21.532, 45.300
-167.317, -402.092, 21.652, 45.350
-167.815, -403.057, 21.770, 45.400
-168.313, -404.030, 21.888, 45.450
-168.811, -405.009, 22.000, 45.500
-169.307, -405.993, 22.084, 45.550
-169.802, -406.981, 22.104, 45.600
-170.292, -407.968, 22.026, 45.650
-170.775, -408.950, 21.859, 45.700
-171.250, -409.923, 21.626, 45.750
-171.716, -410.886, 21.348, 45.800
-172.172, -411.837, 21.051, 45.850
-172.619, -412.777, 20.760, 45.900
-173.056, -413.707, 20.495, 45.950
-173.484, -414.628, 20.259, 46.000
-173.903, -415.541, 20.051, 46.050
-174.315, -416.448, 19.870, 46.100
-174.720, -417.350, 19.716, 46.150
-175.118, -418.247, 19.587, 46.200
-175.510, -419.142, 19.482, 46.250
-175.896, -420.034, 19.399, 46.300
-176.277, -420.924, 19.337, 46.350
-176.653, -421.814, 19.294, 46.400
-177.024, -422.704, 19.269, 46.450
-177.392, -423.595, 19.260, 46.500
-177.756, -424.488, 19.265, 46.550
-178.116, -425.383, 19.283, 46.600
-178.473, -426.280, 19.311, 46.650
-178.826, -427.181, 19.349, 46.700
-179.176, -428.085, 19.396, 46.750
-179.524, -428.993, 19.450, 46.800
-179.868, -429.906, 19.511, 46.850
-180.208, -430.823, 19.576, 46.900
-180.544, -431.745, 19.647, 46.950
-180.875, -432.673, 19.721, 47.000
-181.201, -433.607, 19.798, 47.050
-181.520, -434.546, 19.879, 47.100
-181.834, -435.493, 19.963, 47.150
-182.142, -436.445, 20.049, 47.200
-182.443, -437.405, 20.138, 47.250
-182.738, -438.371, 20.230, 47.300
-183.027, -439.344, 20.325, 47.350
-183.310, -440.323, 20.421, 47.400
-183.587, -441.309, 20.521, 47.450
-183.860, -442.302, 20.622, 47.500
-184.127, -443.302, 20.726, 47.550
-184.390, -444.308, 20.831, 47.600
-184.649, -445.320, 20.938, 47.650
-184.905, -446.340, 21.046, 47.700
-185.157, -447.365, 21.155, 47.750
-185.406, -448.397, 21.265, 47.800
-185.653, -449.435, 21.376, 47.850
-185.897, -450.479, 21.487, 47.900
-186.139, -451.530, 21.599, 47.950
-186.379, -452.587, 21.711, 48.000
-186.617, -453.650, 21.823, 48.050
-186.853, -454.719, 21.935, 48.100
-187.088, -455.794, 22.047, 48.150
-187.321, -456.875, 22.159, 48.200
-187.553, -457.963, 22.272, 48.250
-187.784, -459.056, 22.384, 48.300
-188.013, -460.156, 22.496, 48.350
-188.241, -461.261, 22.607, 48.400
-188.467, -462.372, 22.719, 48.450
-188.693, -463.489, 22.830, 48.500
-188.917, -464.612, 22.941, 48.550
-189.141, -465.741, 23.052, 48.600
-189.363, -466.876, 23.162, 48.650
-189.584, -468.016, 23.267, 48.700
-189.805, -469.161, 23.349, 48.750
-190.024, -470.309, 23.382, 48.800
-190.240, -471.456, 23.342, 48.850
-190.454, -472.598, 23.232, 48.900
-190.665, -473.733, 23.070, 48.950
-190.872, -474.860, 22.881, 49.000
-191.076, -475.977, 22.693, 49.050
-191.277, -477.087, 22.525, 49.100
-191.475, -478.189, 22.379, 49.150
-191.670, -479.286, 22.254, 49.200
-191.863, -480.378, 22.150, 49.250
-192.053, -481.466, 22.064, 49.300
-192.242, -482.551, 21.997, 49.350
-192.428, -483.634, 21.946, 49.400
-192.613, -484.714, 21.910, 49.450
-192.796, -485.794, 21.889, 49.500
-192.978, -486.874, 21.881, 49.550
-193.159, -487.953, 21.884, 49.600
-193.339, -489.034, 21.898, 49.650
-193.518, -490.115, 21.921, 49.700
-193.696, -491.198, 21.952, 49.750
-193.873, -492.283, 21.990, 49.800
-194.049, -493.371, 22.035, 49.850
-194.225, -494.460, 22.086, 49.900
-194.400, -495.553, 22.143, 49.950
-194.575, -496.649, 22.204, 50.000
-194.749, -497.748, 22.269, 50.050
-194.922, -498.850, 22.338, 50.100
-195.096, -499.957, 22.410, 50.150
-195.268, -501.067, 22.486, 50.200
-195.441, -502.181, 22.565, 50.250
-195.613, -503.299, 22.646, 50.300
-195.784, -504.421, 22.729, 50.350
-195.955, -505.547, 22.814, 50.400
-196.126, -506.678, 22.901, 50.450
-196.297, -507.814, 22.989, 50.500
-196.467, -508.954, 23.073, 50.550
-196.637, -510.097, 23.128, 50.600
-196.806, -511.241, 23.134, 50.650
-196.974, -512.383, 23.077, 50.700
-197.140, -513.520, 22.968, 50.750
-197.304, -514.650, 22.824, 50.800
-197.466, -515.773, 22.667, 50.850
-197.625, -516.889, 22.523, 50.900
-197.784, -517.999, 22.400, 50.950
-197.940, -519.104, 22.296, 51.000
-198.095, -520.204, 22.212, 51.050
-198.248, -521.302, 22.145, 51.100
-198.400, -522.397, 22.094, 51.150
-198.551, -523.490, 22.059, 51.200
-198.701, -524.583, 22.037, 51.250
-198.849, -525.675, 22.029, 51.300
-198.997, -526.767, 22.032, 51.350
-199.144, -527.859, 22.046, 51.400
-199.291, -528.953, 22.068, 51.450
-199.437, -530.048, 22.099, 51.500
-199.582, -531.146, 22.137, 51.550
-199.727, -532.245, 22.181, 51.600
-199.871, -533.347, 22.231, 51.650
-200.015, -534.451, 22.287, 51.700
-200.158, -535.559, 22.340, 51.750
-200.301, -536.668, 22.368, 51.800
-200.442, -537.776, 22.341, 51.850
-200.583, -538.881, 22.247, 51.900
-200.721, -539.978, 22.093, 51.950
-200.858, -541.066, 21.896, 52.000
-200.993, -542.144, 21.679, 52.050
-201.125, -543.211, 21.464, 52.100
-201.255, -544.269, 21.272, 52.150
-201.384, -545.318, 21.104, 52.200
-201.510, -546.360, 20.961, 52.250
-201.635, -547.397, 20.841, 52.300
-201.759, -548.428, 20.742, 52.350
-201.881, -549.456, 20.664, 52.400
-202.002, -550.480, 20.605, 52.450
-202.122, -551.503, 20.563, 52.500
-202.241, -552.524, 20.538, 52.550
-202.360, -553.544, 20.528, 52.600
-202.477, -554.565, 20.531, 52.650
-202.594, -555.586, 20.545, 52.700
-202.710, -556.608, 20.570, 52.750
-202.825, -557.632, 20.604, 52.800
-202.940, -558.658, 20.646, 52.850
-203.055, -559.686, 20.695, 52.900
-203.169, -560.717, 20.751, 52.950
-203.283, -561.751, 20.812, 53.000
-203.396, -562.788, 20.872, 53.050
-203.508, -563.827, 20.907, 53.100
-203.620, -564.866, 20.890, 53.150
-203.731, -565.901, 20.806, 53.200
-203.840, -566.930, 20.661, 53.250
-203.948, -567.949, 20.473, 53.300
-204.053, -568.959, 20.263, 53.350
-204.157, -569.958, 20.055, 53.400
-204.259, -570.948, 19.871, 53.450
-204.359, -571.931, 19.714, 53.500
-204.458, -572.907, 19.583, 53.550
-204.555, -573.877, 19.475, 53.600
-204.651, -574.844, 19.390, 53.650
-204.746, -575.807, 19.327, 53.700
-204.840, -576.768, 19.283, 53.750
-204.933, -577.727, 19.257, 53.800
-205.024, -578.686, 19.248, 53.850
-205.116, -579.645, 19.253, 53.900
-205.206, -580.604, 19.270, 53.950
-205.296, -581.566, 19.299, 54.000
-205.385, -582.528, 19.338, 54.050
-205.473, -583.493, 19.385, 54.100
-205.561, -584.461, 19.440, 54.150
-205.649, -585.432, 19.502, 54.200
-205.736, -586.406, 19.566, 54.250
-205.822, -587.383, 19.619, 54.300
-205.908, -588.361, 19.634, 54.350
-205.992, -589.337, 19.587, 54.400
-206.075, -590.308, 19.474, 54.450
-206.157, -591.272, 19.310, 54.500
-206.237, -592.226, 19.116, 54.550
-206.316, -593.170, 18.913, 54.600
-206.392, -594.105, 18.727, 54.650
-206.467, -595.033, 18.570, 54.700
-206.541, -595.953, 18.439, 54.750
-206.613, -596.869, 18.335, 54.800
-206.684, -597.780, 18.255, 54.850
-206.753, -598.689, 18.197, 54.900
-206.822, -599.595, 18.160, 54.950
-206.889, -600.501, 18.142, 55.000
-206.956, -601.406, 18.140, 55.050
-207.021, -602.312, 18.154, 55.100
-207.086, -603.219, 18.180, 55.150
-207.150, -604.128, 18.218, 55.200
-207.213, -605.039, 18.265, 55.250
-207.275, -605.952, 18.321, 55.300
-207.337, -606.869, 18.384, 55.350
-207.398, -607.789, 18.450, 55.400
-207.457, -608.712, 18.501, 55.450
-207.516, -609.636, 18.512, 55.500
-207.574, -610.558, 18.460, 55.550
-207.630, -611.474, 18.346, 55.600
-207.685, -612.384, 18.185, 55.650
-207.738, -613.284, 17.997, 55.700
-207.790, -614.174, 17.805, 55.750
-207.839, -615.056, 17.633, 55.800
-207.887, -615.931, 17.492, 55.850
-207.934, -616.800, 17.378, 55.900
-207.979, -617.665, 17.291, 55.950
-208.023, -618.526, 17.229, 56.000
-208.065, -619.386, 17.189, 56.050
-208.106, -620.244, 17.170, 56.100
-208.145, -621.102, 17.169, 56.150
-208.183, -621.961, 17.184, 56.200
-208.220, -622.821, 17.213, 56.250
-208.256, -623.683, 17.254, 56.300
-208.291, -624.548, 17.305, 56.350
-208.324, -625.415, 17.365, 56.400
-208.356, -626.286, 17.432, 56.450
-208.387, -627.159, 17.495, 56.500
-208.416, -628.035, 17.527, 56.550
-208.444, -628.911, 17.504, 56.600
-208.470, -629.782, 17.417, 56.650
-208.495, -630.647, 17.276, 56.700
-208.517, -631.503, 17.100, 56.750
-208.538, -632.350, 16.912, 56.800
-208.557, -633.188, 16.737, 56.850
-208.573, -634.019, 16.592, 56.900
-208.588, -634.844, 16.477, 56.950
-208.601, -635.665, 16.390, 57.000
-208.611, -636.483, 16.330, 57.050
-208.620, -637.298, 16.293, 57.100
-208.627, -638.113, 16.278, 57.150
-208.631, -638.928, 16.282, 57.200
-208.634, -639.743, 16.303, 57.250
-208.634, -640.560, 16.337, 57.300
-208.632, -641.379, 16.384, 57.350
-208.628, -642.201, 16.441, 57.400
-208.622, -643.026, 16.507, 57.450
-208.612, -643.854, 16.574, 57.500
-208.601, -644.685, 16.622, 57.550
-208.587, -645.516, 16.626, 57.600
-208.569, -646.345, 16.567, 57.650
-208.549, -647.169, 16.451, 57.700
-208.526, -647.985, 16.294, 57.750
-208.501, -648.792, 16.117, 57.800
-208.472, -649.590, 15.942, 57.850
-208.440, -650.380, 15.794, 57.900
-208.404, -651.164, 15.677, 57.950
-208.364, -651.944, 15.591, 58.000
-208.321, -652.720, 15.532, 58.050
-208.273, -653.495, 15.498, 58.100
-208.221, -654.268, 15.486, 58.150
-208.163, -655.041, 15.493, 58.200
-208.101, -655.814, 15.517, 58.250
-208.033, -656.589, 15.555, 58.300
-207.959, -657.365, 15.604, 58.350
-207.878, -658.144, 15.664, 58.400
-207.790, -658.925, 15.728, 58.450
-207.694, -659.707, 15.783, 58.500
-207.590, -660.491, 15.804, 58.550
-207.477, -661.271, 15.773, 58.600
-207.357, -662.047, 15.685, 58.650
-207.230, -662.815, 15.554, 58.700
-207.098, -663.575, 15.395, 58.750
-206.962, -664.325, 15.230, 58.800
-206.820, -665.067, 15.082, 58.850
-206.674, -665.802, 14.967, 58.900
-206.525, -666.532, 14.883, 58.950
-206.371, -667.258, 14.827, 59.000
-206.214, -667.982, 14.797, 59.050
-206.054, -668.705, 14.791, 59.100
-205.891, -669.427, 14.805, 59.150
-205.724, -670.150, 14.835, 59.200
-205.554, -670.874, 14.881, 59.250
-205.381, -671.600, 14.939, 59.300
-205.204, -672.329, 15.003, 59.350
-205.024, -673.060, 15.059, 59.400
-204.840, -673.791, 15.083, 59.450
-204.654, -674.521, 15.053, 59.500
-204.466, -675.246, 14.968, 59.550
-204.277, -675.965, 14.838, 59.600
-204.086, -676.675, 14.684, 59.650
-203.894, -677.377, 14.525, 59.700
-203.701, -678.071, 14.386, 59.750
-203.506, -678.759, 14.281, 59.800
-203.308, -679.442, 14.208, 59.850
-203.108, -680.122, 14.165, 59.900
-202.904, -680.800, 14.147, 59.950
-202.696, -681.477, 14.152, 60.000
-202.485, -682.154, 14.176, 60.050
-202.269, -682.831, 14.217, 60.100
-202.048, -683.510, 14.272, 60.150
-201.823, -684.190, 14.335, 60.200
-201.593, -684.871, 14.394, 60.250
-201.358, -685.553, 14.425, 60.300
-201.118, -686.233, 14.407, 60.350
-200.876, -686.908, 14.335, 60.400
-200.631, -687.576, 14.217, 60.450
-200.384, -688.236, 14.071, 60.500
-200.135, -688.888, 13.918, 60.550
-199.883, -689.530, 13.781, 60.600
-199.630, -690.166, 13.678, 60.650
-199.372, -690.797, 13.609, 60.700
-199.110, -691.423, 13.569, 60.750
-198.844, -692.047, 13.556, 60.800
-198.572, -692.669, 13.566, 60.850
-198.295, -693.289, 13.595, 60.900
-198.012, -693.910, 13.640, 60.950
-197.723, -694.530, 13.699, 61.000
-197.426, -695.151, 13.763, 61.050
-197.124, -695.771, 13.811, 61.100
-196.815, -696.389, 13.821, 61.150
-196.501, -697.003, 13.778, 61.200
-196.184, -697.611, 13.686, 61.250
-195.864, -698.209, 13.557, 61.300
-195.541, -698.798, 13.411, 61.350
-195.216, -699.378, 13.270, 61.400
-194.888, -699.949, 13.155, 61.450
-194.556, -700.512, 13.076, 61.500
-194.219, -701.070, 13.028, 61.550
-193.876, -701.623, 13.009, 61.600
-193.527, -702.172, 13.014, 61.650
-193.172, -702.719, 13.040, 61.700
-192.809, -703.263, 13.083, 61.750
-192.438, -703.804, 13.141, 61.800
-192.059, -704.344, 13.204, 61.850
-191.672, -704.882, 13.252, 61.900
-191.279, -705.415, 13.263, 61.950
-190.879, -705.943, 13.225, 62.000
-190.476, -706.462, 13.138, 62.050
-190.070, -706.971, 13.015, 62.100
-189.661, -707.470, 12.877, 62.150
-189.251, -707.958, 12.742, 62.200
-188.837, -708.436, 12.634, 62.250
-188.419, -708.905, 12.561, 62.300
-187.996, -709.367, 12.520, 62.350
-187.568, -709.822, 12.508, 62.400
-187.132, -710.271, 12.520, 62.450
-186.689, -710.715, 12.552, 62.500
-186.239, -711.155, 12.602, 62.550
-185.780, -711.590, 12.661, 62.600
-185.313, -712.020, 12.716, 62.650
-184.838, -712.445, 12.747, 62.700
-184.357, -712.862, 12.735, 62.750
-183.872, -713.270, 12.676, 62.800
-183.385, -713.669, 12.576, 62.850
-182.897, -714.055, 12.451, 62.900
-182.408, -714.431, 12.322, 62.950
-181.918, -714.796, 12.207, 63.000
-181.426, -715.150, 12.126, 63.050
-180.930, -715.496, 12.079, 63.100
-180.430, -715.832, 12.063, 63.150
-179.925, -716.162, 12.073, 63.200
-179.414, -716.485, 12.104, 63.250
-178.895, -716.801, 12.153, 63.300
-178.370, -717.110, 12.211, 63.350
-177.838, -717.414, 12.262, 63.400
-177.301, -717.710, 12.284, 63.450
-176.759, -717.997, 12.262, 63.500
-176.217, -718.276, 12.197, 63.550
-175.674, -718.544, 12.095, 63.600
-175.133, -718.802, 11.975, 63.650
-174.594, -719.050, 11.854, 63.700
-174.056, -719.287, 11.755, 63.750
-173.518, -719.516, 11.691, 63.800
-172.978, -719.735, 11.660, 63.850
-172.435, -719.948, 11.661, 63.900
-171.889, -720.153, 11.685, 63.950
-171.337, -720.351, 11.730, 64.000
-170.781, -720.543, 11.786, 64.050
-170.219, -720.728, 11.836, 64.100
-169.654, -720.906, 11.860, 64.150
-169.087, -721.077, 11.843, 64.200
-168.521, -721.240, 11.783, 64.250
-167.957, -721.395, 11.689, 64.300
-167.396, -721.541, 11.576, 64.350
-166.839, -721.679, 11.462, 64.400
-166.285, -721.809, 11.368, 64.450
-165.733, -721.931, 11.308, 64.500
-165.181, -722.045, 11.283, 64.550
-164.627, -722.151, 11.288, 64.600
-164.070, -722.249, 11.317, 64.650
-163.509, -722.339, 11.365, 64.700
-162.945, -722.420, 11.430, 64.750
-162.375, -722.493, 11.507, 64.800
-161.800, -722.557, 11.596, 64.850
-161.219, -722.611, 11.694, 64.900
-160.633, -722.656, 11.799, 64.950
-160.040, -722.692, 11.913, 65.000
-159.441, -722.717, 12.024, 65.050
-158.837, -722.733, 12.127, 65.100
-158.229, -722.738, 12.206, 65.150
-157.617, -722.734, 12.259, 65.200
-157.005, -722.718, 12.282, 65.250
-156.392, -722.693, 12.283, 65.300
-155.781, -722.658, 12.275, 65.350
-155.170, -722.613, 12.271, 65.400
-154.560, -722.558, 12.287, 65.450
-153.949, -722.494, 12.321, 65.500
-153.336, -722.420, 12.373, 65.550
-152.721, -722.336, 12.439, 65.600
-152.104, -722.243, 12.518, 65.650
-151.484, -722.141, 12.607, 65.700
-150.860, -722.029, 12.703, 65.750
-150.233, -721.908, 12.808, 65.800
-149.603, -721.778, 12.916, 65.850
-148.969, -721.638, 13.021, 65.900
-148.332, -721.490, 13.111, 65.950
-147.694, -721.332, 13.179, 66.000
-147.055, -721.166, 13.224, 66.050
-146.418, -720.992, 13.247, 66.100
-145.781, -720.809, 13.257, 66.150
-145.147, -720.620, 13.266, 66.200
-144.514, -720.422, 13.284, 66.250
-143.882, -720.216, 13.315, 66.300
-143.251, -720.002, 13.350, 66.350
-142.621, -719.781, 13.374, 66.400
-141.993, -719.553, 13.375, 66.450
-141.369, -719.318, 13.342, 66.500
-140.750, -719.077, 13.279, 66.550
-140.138, -718.831, 13.193, 66.600
-139.532, -718.581, 13.098, 66.650
-138.934, -718.325, 13.008, 66.700
-138.342, -718.065, 12.938, 66.750
-137.754, -717.799, 12.898, 66.800
-137.170, -717.528, 12.886, 66.850
-136.588, -717.250, 12.897, 66.900
-136.008, -716.966, 12.928, 66.950
-135.429, -716.676, 12.970, 67.000
-134.851, -716.378, 13.006, 67.050
-134.275, -716.075, 13.020, 67.100
-133.702, -715.766, 13.001, 67.150
-133.135, -715.453, 12.947, 67.200
-132.575, -715.137, 12.865, 67.250
-132.021, -714.818, 12.767, 67.300
-131.475, -714.495, 12.671, 67.350
-130.936, -714.170, 12.590, 67.400
-130.402, -713.840, 12.539, 67.450
-129.873, -713.506, 12.518, 67.500
-129.347, -713.167, 12.523, 67.550
-128.823, -712.822, 12.551, 67.600
-128.301, -712.471, 12.592, 67.650
-127.780, -712.113, 12.636, 67.700
-127.262, -711.750, 12.664, 67.750
-126.747, -711.381, 12.663, 67.800
-126.237, -711.008, 12.625, 67.850
-125.734, -710.632, 12.554, 67.900
-125.238, -710.255, 12.462, 67.950
-124.750, -709.874, 12.362, 68.000
-124.269, -709.492, 12.273, 68.050
-123.795, -709.107, 12.210, 68.100
-123.326, -708.718, 12.179, 68.150
-122.862, -708.325, 12.177, 68.200
-122.401, -707.925, 12.198, 68.250
-121.943, -707.520, 12.239, 68.300
-121.488, -707.108, 12.284, 68.350
-121.036, -706.690, 12.321, 68.400
-120.589, -706.266, 12.331, 68.450
-120.146, -705.838, 12.307, 68.500
-119.711, -705.407, 12.247, 68.550
-119.284, -704.974, 12.163, 68.600
-118.864, -704.539, 12.067, 68.650
-118.454, -704.102, 11.976, 68.700
-118.051, -703.663, 11.906, 68.750
-117.656, -703.221, 11.866, 68.800
-117.267, -702.774, 11.859, 68.850
-116.884, -702.321, 11.874, 68.900
-116.505, -701.862, 11.912, 68.950
-116.131, -701.396, 11.957, 69.000
-115.763, -700.923, 11.998, 69.050
-115.400, -700.444, 12.014, 69.100
-115.045, -699.961, 12.000, 69.150
-114.698, -699.474, 11.949, 69.200
-114.361, -698.985, 11.873, 69.250
-114.034, -698.495, 11.781, 69.300
-113.717, -698.004, 11.692, 69.350
-113.410, -697.510, 11.620, 69.400
-113.113, -697.014, 11.583, 69.450
-112.824, -696.513, 11.576, 69.500
-112.542, -696.006, 11.596, 69.550
-112.268, -695.494, 11.635, 69.600
-112.001, -694.975, 11.694, 69.650
-111.740, -694.449, 11.765, 69.700
-111.485, -693.916, 11.851, 69.750
-111.236, -693.375, 11.945, 69.800
-110.992, -692.826, 12.049, 69.850
-110.754, -692.268, 12.159, 69.900
-110.521, -691.702, 12.276, 69.950
